AGNO;RBD;DGV_RBD;NOM_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;COD_REG_RBD;NOM_REG_RBD_A;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;ESTADO_ESTAB;MAT_HOM_1;MAT_MUJ_1;MAT_ENS_1;MAT_SI_2;MAT_HOM_2;MAT_MUJ_2;MAT_ENS_2;MAT_HOM_3;MAT_MUJ_3;MAT_ENS_3;MAT_SI_4;MAT_HOM_4;MAT_MUJ_4;MAT_ENS_4;MAT_SI_5;MAT_HOM_5;MAT_MUJ_5;MAT_ENS_5;MAT_HOM_6;MAT_MUJ_6;MAT_ENS_6;MAT_HOM_7;MAT_MUJ_7;MAT_ENS_7;MAT_HOM_8;MAT_MUJ_8;MAT_ENS_8;MAT_HOM_TOT;MAT_MUJ_TOT;MAT_SI_TOT;MAT_TOTAL;CUR_SIM_01;CUR_SIM_02;CUR_SIM_03;CUR_SIM_04;CUR_SIM_05;CUR_SIM_06;CUR_SIM_07;CUR_SIM_08;CUR_SIM_TOT;CUR_COMB_01;CUR_COMB_02;CUR_COMB_TOT
2020;1;9;LICEO POLITECNICO ARICA;6;5;0;15;AYP;151;15101;ARICA;151;ARICA;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;254;146;400;84;119;203;338;265;0;603;0;0;0;0;0;0;20;16;36;0;0;0
2020;2;7;PARVULARIO LAS ESPIGUITAS;6;5;0;15;AYP;151;15101;ARICA;151;ARICA;1;103;97;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;103;97;0;200;8;0;0;0;0;0;0;0;8;0;0;0
2020;3;5;ESC. PEDRO VICENTE GUTIERREZ TORRES;6;5;1;15;AYP;151;15101;ARICA;151;ARICA;1;0;0;0;0;0;0;0;367;95;462;0;0;0;0;0;0;0;0;6;1;7;0;0;0;0;0;0;373;96;0;469;0;0;43;0;0;2;0;0;45;0;0;0
2020;4;3;LICEO OCTAVIO PALMA PEREZ;6;5;0;15;AYP;151;15101;ARICA;151;ARICA;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;450;540;990;0;0;0;0;0;0;0;0;0;450;540;0;990;0;0;0;0;27;0;0;0;27;0;0;0
2020;5;1;JOVINA NARANJO FERNANDEZ;6;5;0;15;AYP;151;15101;ARICA;151;ARICA;1;0;0;0;0;148;97;245;0;0;0;0;0;0;0;0;271;278;549;60;38;98;0;0;0;0;0;0;479;413;0;892;0;8;0;0;16;5;0;0;29;0;0;0
2020;7;8;L. POLI. ANTONIO VARAS DE LA BARRA;6;5;0;15;AYP;151;15101;ARICA;151;ARICA;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;676;449;1125;0;0;0;676;449;0;1125;0;0;0;0;0;0;40;0;40;0;0;0
2020;8;6;COLEGIO INTEGRADO EDUARDO FREI MONTALVA;6;5;0;15;AYP;151;15101;ARICA;151;ARICA;1;36;24;60;0;158;130;288;0;0;0;0;0;0;0;0;150;126;276;0;0;0;0;0;0;0;0;0;344;280;0;624;2;8;0;0;12;0;0;0;22;0;0;0
2020;9;4;ESCUELA REPUBLICA DE ISRAEL;6;5;0;15;AYP;151;15101;ARICA;151;ARICA;1;102;96;198;0;667;606;1273;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;769;702;0;1471;7;34;0;0;0;0;0;0;41;0;0;0
2020;10;8;ESCUELA REPUBLICA DE FRANCIA;6;5;0;15;AYP;151;15101;ARICA;151;ARICA;1;0;25;25;0;0;167;167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;0;192;0;8;0;0;0;0;0;0;8;1;0;1
2020;11;6;ESC. GRAL. PEDRO LAGOS MARCHANT;6;5;0;15;AYP;151;15101;ARICA;151;ARICA;1;26;17;43;0;173;132;305;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;199;149;0;348;2;12;0;0;0;0;0;0;14;0;0;0
2020;12;4;ESCUELA GRAL JOSE MIGUEL CARRERA;6;5;0;15;AYP;151;15101;ARICA;151;ARICA;1;21;27;48;0;156;123;279;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177;150;0;327;2;9;0;0;0;0;0;0;11;0;0;0
2020;13;2;ESCUELA MANUEL RODRIGUEZ ERDOYZA;6;5;0;15;AYP;151;15101;ARICA;151;ARICA;1;22;25;47;0;137;96;233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;159;121;0;280;2;8;0;0;0;0;0;0;10;0;0;0
2020;14;0;ESCUELA ROMULO J. PENA MATURANA;6;5;0;15;AYP;151;15101;ARICA;151;ARICA;1;41;23;64;0;174;111;285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;215;134;0;349;2;8;0;0;0;0;0;0;10;0;0;0
2020;15;9;LICEO ARTISTICO DR. JUAN NOE CREVANI;6;5;0;15;AYP;151;15101;ARICA;151;ARICA;1;0;0;0;0;108;160;268;0;0;0;0;0;0;0;0;69;57;126;0;0;0;0;0;0;0;0;0;177;217;0;394;0;8;0;0;4;0;0;0;12;0;0;0
2020;16;7;ESCUELA REGIMIENTO RANCAGUA;6;5;0;15;AYP;151;15101;ARICA;151;ARICA;1;33;24;57;0;167;87;254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;111;0;311;2;8;0;0;0;0;0;0;10;0;0;0
2020;17;5;ESCUELA SUBTTE. LUIS CRUZ MARTINEZ;6;5;0;15;AYP;151;15101;ARICA;151;ARICA;1;44;36;80;0;165;168;333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;209;204;0;413;3;11;0;0;0;0;0;0;14;0;0;0
2020;18;3;ESC. COMTE. JUAN JOSE SAN MARTIN;6;5;0;15;AYP;151;15101;ARICA;151;ARICA;1;23;18;41;0;171;117;288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;194;135;0;329;2;12;0;0;0;0;0;0;14;0;0;0
2020;19;1;ESC. HUMBERTO VALENZUELA GARCIA;6;5;0;15;AYP;151;15101;ARICA;151;ARICA;1;22;32;54;0;147;103;250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;169;135;0;304;2;8;0;0;0;0;0;0;10;0;0;0
2020;20;5;ESCUELA TUCAPEL;6;5;0;15;AYP;151;15101;ARICA;151;ARICA;1;29;30;59;0;223;160;383;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;252;190;0;442;3;16;0;0;0;0;0;0;19;0;0;0
2020;21;3;ESCUELA CARLOS GUIRAO MASSIF;6;5;0;15;AYP;151;15101;ARICA;151;ARICA;3;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;22;1;ESCUELA GABRIELA MISTRAL;6;5;0;15;AYP;151;15101;ARICA;151;ARICA;1;85;82;167;0;439;356;795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;524;438;0;962;7;24;0;0;0;0;0;0;31;0;0;0
2020;25;6;COLEGIO CENTENARIO DE ARICA;6;5;0;15;AYP;151;15101;ARICA;151;ARICA;1;33;43;76;0;267;200;467;0;0;0;0;0;0;0;0;85;73;158;0;0;0;0;0;0;0;0;0;385;316;0;701;4;16;0;0;6;0;0;0;26;0;0;0
2020;26;4;ESCUELA REPUBLICA DE ARGENTINA;6;5;0;15;AYP;151;15101;ARICA;151;ARICA;1;18;21;39;0;113;98;211;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;131;119;0;250;2;8;0;0;0;0;0;0;10;0;0;0
2020;27;2;ESCUELA ESMERALDA;6;5;0;15;AYP;151;15101;ARICA;151;ARICA;1;22;17;39;0;172;97;269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;194;114;0;308;0;8;0;0;0;0;0;0;8;1;0;1
2020;28;0;ESCUELA RICARDO SILVA ARRIAGADA;6;5;0;15;AYP;151;15101;ARICA;151;ARICA;1;34;28;62;0;227;182;409;21;35;56;0;0;0;0;0;0;0;0;139;135;274;0;0;0;0;0;0;421;380;0;801;2;13;4;0;0;8;0;0;27;0;0;0
2020;29;9;ESCUELA AMERICA;6;5;0;15;AYP;151;15101;ARICA;151;ARICA;1;47;30;77;0;222;195;417;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;269;225;0;494;4;16;0;0;0;0;0;0;20;0;0;0
2020;30;2;ESCUELA DR. RICARDO OLEA GUERRA;6;5;0;15;AYP;151;15101;ARICA;151;ARICA;1;0;0;0;0;0;0;0;0;0;0;0;93;63;156;0;0;0;0;0;0;0;0;0;0;0;0;0;93;63;0;156;0;0;0;20;0;0;0;0;20;0;0;0
2020;31;0;ESCUELA DARIO SALAS DIAZ;6;5;1;15;AYP;151;15101;ARICA;151;ARICA;1;34;42;76;0;175;164;339;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;209;206;0;415;4;8;0;0;0;0;0;0;12;0;0;0
2020;32;9;LICEO AGRICOLA JOSE ABELARDO NUNEZ M.;6;5;1;15;AYP;151;15101;ARICA;151;ARICA;1;71;57;128;0;263;236;499;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77;52;129;0;0;0;411;345;0;756;4;15;0;0;0;0;5;0;24;0;0;0
2020;33;7;ESCUELA CARLOS CONDELL DE LA HAZA;6;5;1;15;AYP;151;15101;ARICA;151;ARICA;1;17;18;35;0;84;78;162;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101;96;0;197;2;8;0;0;0;0;0;0;10;0;0;0
2020;35;3;ESCUELA GRAL. MANUEL BAQUEDANO;6;5;1;15;AYP;151;15101;ARICA;151;ARICA;1;16;16;32;0;40;38;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;54;0;110;0;0;0;0;0;0;0;0;0;1;3;4
2020;36;1;ESCUELA IGNACIO CARRERA PINTO;6;5;0;15;AYP;151;15101;ARICA;151;ARICA;1;25;21;46;0;125;118;243;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;139;0;289;2;8;0;0;0;0;0;0;10;0;0;0
2020;38;8;ESCUELA ESPAÑA;6;5;1;15;AYP;151;15101;ARICA;151;ARICA;1;47;29;76;0;222;206;428;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;269;235;0;504;3;14;0;0;0;0;0;0;17;0;0;0
2020;39;6;ESCUELA PAMPA ALGODONAL;6;5;1;15;AYP;151;15101;ARICA;151;ARICA;1;3;4;7;0;33;30;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;34;0;70;1;0;0;0;0;0;0;0;1;0;3;3
2020;41;8;ESCUELA VALLE DE CHACA;6;5;1;15;AYP;151;15101;ARICA;151;ARICA;1;0;0;0;0;16;27;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;27;0;43;0;0;0;0;0;0;0;0;0;0;1;1
2020;42;6;ESCUELA MOLINOS LLUTA;6;5;1;15;AYP;151;15101;ARICA;151;ARICA;1;0;0;0;0;8;10;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;10;0;18;0;0;0;0;0;0;0;0;0;0;2;2
2020;43;4;JARDIN INFANTIL CEPILLIN;3;2;0;15;AYP;151;15101;ARICA;151;ARICA;1;17;10;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;10;0;27;2;0;0;0;0;0;0;0;2;0;0;0
2020;44;2;JARDIN INFANTIL PEQUENILANDIA;3;2;0;15;AYP;151;15101;ARICA;151;ARICA;3;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;45;0;COLEGIO ITALIANO SANTA ANA;3;2;0;15;AYP;151;15101;ARICA;151;ARICA;1;0;117;117;0;0;565;565;0;0;0;0;0;0;0;0;0;287;287;0;0;0;0;0;0;0;0;0;0;969;0;969;4;16;0;0;8;0;0;0;28;0;0;0
2020;46;9;JARDIN INFANTIL SAN ANDRES;3;2;0;15;AYP;151;15101;ARICA;151;ARICA;3;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;47;7;J.  I. KURUMI;4;3;0;15;AYP;151;15101;ARICA;151;ARICA;1;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;49;3;JARDIN INFANTIL PADRE LUIS GALLARDO;3;2;0;15;AYP;151;15101;ARICA;151;ARICA;1;17;12;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;12;0;29;0;0;0;0;0;0;0;0;0;2;0;2
2020;50;7;COLEGIO ADVENTISTA DE ARICA;3;2;0;15;AYP;151;15101;ARICA;151;ARICA;1;0;0;0;0;173;188;361;0;0;0;0;0;0;0;0;105;115;220;0;0;0;0;0;0;0;0;0;278;303;0;581;0;8;0;0;5;0;0;0;13;0;0;0
2020;51;5;ESCUELA PARTICULAR REPÚBLICA DEL ECUADOR;3;2;0;15;AYP;151;15101;ARICA;151;ARICA;3;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;52;3;LICEO BICENTENARIO DOMINGO SANTA MARIA;3;2;0;15;AYP;151;15101;ARICA;151;ARICA;1;181;194;375;0;931;949;1880;0;0;0;0;24;28;52;0;632;564;1196;0;0;0;229;251;480;0;0;0;1997;1986;0;3983;10;44;0;4;27;0;11;0;96;0;0;0
2020;55;8;JARDIN INFANTIL MONTESSORI GARDEN;3;2;0;15;AYP;151;15101;ARICA;151;ARICA;1;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;56;6;COLEGIO SAN MARCOS DE ARICA;3;2;0;15;AYP;151;15101;ARICA;151;ARICA;1;27;25;52;0;320;310;630;0;0;0;0;0;0;0;0;143;165;308;0;0;0;0;0;0;0;0;0;490;500;0;990;2;16;0;0;8;0;0;0;26;0;0;0
2020;57;4;JARDIN INFANTIL ZORZALITO;3;2;0;15;AYP;151;15101;ARICA;151;ARICA;3;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;58;2;JARDIN INFANTIL PETETE J.M. BORGOÐO;3;2;0;15;AYP;151;15101;ARICA;151;ARICA;1;6;6;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;12;4;0;0;0;0;0;0;0;4;0;0;0
2020;59;0;COLEGIO SAN JORGE;4;3;0;15;AYP;151;15101;ARICA;151;ARICA;1;17;23;40;0;134;125;259;0;0;0;0;0;0;0;0;66;71;137;0;0;0;0;0;0;0;0;0;217;219;0;436;3;16;0;0;8;0;0;0;27;0;0;0
2020;60;4;COLEGIO ALEMAN DE ARICA;3;2;0;15;AYP;151;15101;ARICA;151;ARICA;1;74;63;137;0;273;275;548;0;0;0;0;0;0;0;0;154;176;330;0;0;0;0;0;0;0;0;0;501;514;0;1015;4;15;0;0;8;0;0;0;27;0;0;0
2020;65;5;J.  I.  SOLDADITO DE PLOMO;4;3;0;15;AYP;151;15101;ARICA;151;ARICA;2;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;66;3;JARDIN INFANTIL PLUTO;3;2;0;15;AYP;151;15101;ARICA;151;ARICA;1;10;5;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;5;0;15;2;0;0;0;0;0;0;0;2;1;0;1
2020;67;1;ABRAHAM LINCOLN SCHOOL;3;2;0;15;AYP;151;15101;ARICA;151;ARICA;1;25;25;50;0;277;283;560;0;0;0;0;0;0;0;0;82;73;155;0;0;0;0;0;0;0;0;0;384;381;0;765;2;16;0;0;4;0;0;0;22;0;0;0
2020;69;8;JUNIOR COLLEGE;4;3;0;15;AYP;151;15101;ARICA;151;ARICA;1;35;46;81;0;225;285;510;0;0;0;0;0;0;0;0;101;77;178;0;0;0;0;0;0;0;0;0;361;408;0;769;4;24;0;0;8;0;0;0;36;0;0;0
2020;70;1;ESCUELA VALLE DE ESQUINA;6;5;1;15;AYP;151;15102;CAMARONES;151;ARICA;1;0;0;0;0;6;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;8;0;0;0;0;0;0;0;0;0;0;1;1
2020;72;8;LICEO VALLE DE CODPA;6;5;1;15;AYP;151;15102;CAMARONES;151;ARICA;1;0;0;0;0;18;27;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;4;22;0;0;0;36;31;0;67;0;4;0;0;0;0;4;0;8;0;1;1
2020;73;6;ESCUELA VALLE DE COBIJA;6;5;1;15;AYP;151;15102;CAMARONES;151;ARICA;1;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;0;1;0;0;0;0;0;0;1;0;0;0
2020;74;4;ESCUELA VALLE DE CAMARONES;6;5;1;15;AYP;151;15102;CAMARONES;151;ARICA;1;0;0;0;0;8;6;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;6;0;14;0;1;0;0;0;0;0;0;1;0;1;1
2020;75;2;ESCUELA VALLE DE GUANACAGUA;6;5;1;15;AYP;151;15102;CAMARONES;151;ARICA;1;0;0;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;1;1
2020;76;0;ESCUELA VALLE DE CUYA;6;5;1;15;AYP;151;15102;CAMARONES;151;ARICA;1;0;0;0;0;4;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;5;0;3;0;0;0;0;0;0;3;0;1;1
2020;78;7;LICEO GRANADEROS;6;5;1;15;AYP;152;15201;PUTRE;151;ARICA;1;19;12;31;0;72;53;125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;26;61;0;0;0;126;91;0;217;0;8;0;0;0;0;4;0;12;1;0;1
2020;79;5;ESCUELA EL MARQUEZ;6;5;1;15;AYP;152;15201;PUTRE;151;ARICA;1;0;0;0;0;5;5;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;10;0;0;0;0;0;0;0;0;0;0;1;1
2020;81;7;ESCUELA PAYACHATAS;6;5;1;15;AYP;152;15201;PUTRE;151;ARICA;1;0;0;0;0;3;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;5;0;0;0;0;0;0;0;0;0;0;1;1
2020;82;5;ESCUELA SAN FRANCISCO DE ASIS;6;5;1;15;AYP;152;15201;PUTRE;151;ARICA;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1
2020;83;3;ESCUELA COTA COTANI;6;5;1;15;AYP;152;15201;PUTRE;151;ARICA;1;0;0;0;0;2;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;5;0;0;0;0;0;0;0;0;0;0;1;1
2020;84;1;ESCUELA LOS ALAMOS;6;5;1;15;AYP;152;15201;PUTRE;151;ARICA;1;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;1;0;0;0;0;0;0;1;0;1;1
2020;86;8;ESCUELA SAN SANTIAGO DE BELEN;6;5;1;15;AYP;152;15201;PUTRE;151;ARICA;1;0;0;0;0;3;6;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6;0;9;0;5;0;0;0;0;0;0;5;0;0;0
2020;87;6;ESCUELA ANCOLACANE;6;5;1;15;AYP;152;15202;GENERAL LAGOS;151;ARICA;1;0;0;0;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;3;0;0;0;0;0;0;0;0;0;0;1;1
2020;88;4;ESCUELA ALCERRECA;6;5;1;15;AYP;152;15202;GENERAL LAGOS;151;ARICA;1;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;1;1
2020;89;2;ESCUELA HUMAPALCA;6;5;1;15;AYP;152;15202;GENERAL LAGOS;151;ARICA;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1
2020;90;6;ESCUELA INTERNADO VISVIRI;6;5;1;15;AYP;152;15202;GENERAL LAGOS;151;ARICA;1;0;0;0;0;13;16;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;16;0;29;0;2;0;0;0;0;0;0;2;0;2;2
2020;91;4;ESCUELA COSAPILLA;6;5;1;15;AYP;152;15202;GENERAL LAGOS;151;ARICA;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1
2020;92;2;ESCUELA CHISLLUMA;6;5;1;15;AYP;152;15202;GENERAL LAGOS;151;ARICA;1;0;0;0;0;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;3;0;0;0;0;0;0;0;0;0;0;1;1
2020;93;0;ESCUELA CHUJLLUTA;6;5;1;15;AYP;152;15202;GENERAL LAGOS;151;ARICA;1;0;0;0;0;5;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;7;0;0;0;0;0;0;0;0;0;0;1;1
2020;94;9;ESCUELA GUACOYO;6;5;1;15;AYP;152;15202;GENERAL LAGOS;151;ARICA;1;0;0;0;0;6;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;8;0;1;0;0;0;0;0;0;1;0;1;1
2020;95;7;ESCUELA COLPITAS;6;5;1;15;AYP;152;15202;GENERAL LAGOS;151;ARICA;1;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;0;0;0;0;0;2;0;0;0
2020;97;3;INST. COM. DE IQUIQUE BALDOMERO WOLNITZKY;1;1;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;162;169;331;0;0;0;162;169;0;331;0;0;0;0;0;0;15;0;15;0;0;0
2020;98;1;CENTRO DE DIAGNOSTICO;3;2;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;3;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;100;7;ESCUELA;1;1;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;3;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;101;5;HOGAR ESTUDIANTIL;1;1;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;3;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;102;3;ESC.EDUC.ESPECIAL FLOR DEL INCA;1;1;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;1;0;0;0;0;0;0;0;0;0;0;0;58;34;92;0;0;0;0;0;0;0;0;0;0;0;0;0;58;34;0;92;0;0;0;13;0;0;0;0;13;0;0;0
2020;103;1;ESC.EDUC.GRAL.BAS.Y DES.ART.VIOLETA PARRA;1;1;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;1;0;0;0;0;144;192;336;0;0;0;0;0;0;0;0;64;99;163;0;0;0;0;0;0;0;0;0;208;291;0;499;0;11;0;0;6;0;0;0;17;0;0;0
2020;105;8;CENTRO DE CAPACITACION LABORAL;1;1;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;1;0;0;0;0;0;0;0;0;0;0;0;57;22;79;0;0;0;0;0;0;0;0;0;0;0;0;0;57;22;0;79;0;0;0;8;0;0;0;0;8;0;0;0
2020;106;6;INSTITUTO DEL MAR ALMIRANTE CARLOS CONDEL;5;4;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;1;0;0;0;0;29;23;52;0;0;0;0;0;0;0;0;179;62;241;0;0;0;137;59;196;0;0;0;345;144;0;489;0;2;0;0;8;0;8;0;18;0;0;0
2020;107;4;LICEO LIBERT. GRAL.BERNARDO O´HIGGINS;1;1;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;1;0;0;0;0;45;35;80;0;0;0;0;0;0;0;0;196;192;388;0;0;0;0;0;0;0;0;0;241;227;0;468;0;3;0;0;16;0;0;0;19;0;0;0
2020;108;2;LICEO POLITEC. JOSE GUTIERREZ DE LA FUEN;1;1;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;269;213;482;0;0;0;269;213;0;482;0;0;0;0;0;0;21;0;21;0;0;0
2020;109;0;COLEGIO DEPORTIVO TEC. PROF. ELENA DUVAUCHELLE CABEZON;1;1;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;1;0;0;0;0;173;87;260;0;0;0;0;0;0;0;0;67;66;133;0;0;0;118;144;262;0;0;0;358;297;0;655;0;8;0;0;6;0;10;0;24;0;0;0
2020;110;4;LICEO BICENTENARIO DOMINGO SANTA MARIA DE IQQ.;1;1;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;1;76;59;135;0;293;267;560;0;0;0;0;0;0;0;0;138;128;266;0;0;0;0;0;0;0;0;0;507;454;0;961;4;16;0;0;8;0;0;0;28;0;0;0
2020;111;2;ESCUELA GABRIELA MISTRAL;1;1;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;1;72;68;140;0;282;242;524;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;354;310;0;664;4;15;0;0;0;0;0;0;19;0;0;0
2020;112;0;ESCUELA EDUARDO LLANOS;1;1;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;1;63;58;121;0;307;259;566;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;370;317;0;687;4;16;0;0;0;0;0;0;20;0;0;0
